,Actual,Predicted
1405,400.8,433.7246000000003
1406,394.9,436.90129999999965
1408,509.3,460.2573999999993
1409,547.8,527.0305999999998
1410,535.3,492.72470000000015
1412,591.9,451.6279999999997
1413,406.6,449.37649999999957
1415,453.9,435.16580000000044
1416,518.8,499.98739999999975
1417,728.8,699.4876000000006
1419,427.1,418.44210000000004
1420,417.8,447.24520000000024
1421,422.4,465.5378000000001
1422,569.2,525.8203
1423,467.3,425.4508000000001
1424,440.3,409.6466000000004
1426,416.7,413.52330000000006
1430,414.3,434.5822999999995
1432,541.6,422.58370000000025
1433,394.1,422.90419999999995
1435,475.2,437.8491999999998
1436,354.7,421.52390000000025
1437,588.0,595.5791999999999
1438,380.9,416.27290000000033
1439,363.7,435.5591999999999
1440,510.8,444.0472000000003
1443,360.5,437.70839999999987
1445,480.8,500.81319999999937
1446,472.4,420.2179000000002
1447,450.2,433.1778000000005
1450,403.3,427.30730000000005
1451,529.9,430.93799999999976
1452,478.5,446.60499999999985
1454,498.5,449.3260999999998
1456,475.7,480.4154000000002
1457,453.3,445.8901999999997
1458,404.7,501.51879999999977
1460,486.8,446.89669999999956
1461,451.2,508.5905999999999
1464,462.9,440.50209999999987
1465,575.6,467.7003
1466,448.7,420.7462000000001
1467,479.5,579.1789999999996
1469,521.2,537.4740000000004
1470,542.3,503.2328999999999
1471,428.6,412.6205000000003
1472,432.5,445.3953999999998
1475,428.6,464.46610000000055
1477,462.5,465.2385999999999
1479,603.6,443.87369999999993
1480,578.1,537.5835
1481,382.1,440.39579999999984
1482,691.7,687.5728000000005
1483,533.7,445.0412999999998
1484,459.6,417.71199999999993
1486,424.4,454.3683999999999
1488,573.3,511.9282999999998
1491,446.2,435.26460000000026
1492,708.7,623.8408000000003
1493,517.9,465.3710000000001
1494,613.0,505.9054999999999
1495,519.0,418.7483000000002
1498,356.7,411.70920000000024
1499,442.1,440.0671000000002
1500,368.3,418.9378000000002
1502,487.8,423.9091999999999
1503,665.2,601.9184000000001
1505,414.2,444.26849999999973
1506,412.3,495.70389999999935
1507,410.3,443.47069999999997
1508,362.3,409.99909999999994
1509,819.8,767.2254999999982
1511,356.9,440.222
1512,342.7,422.63650000000007
1513,419.0,475.0125000000001
1514,367.2,456.9838000000001
1517,506.8,481.70090000000005
1518,482.6,419.11070000000024
1519,535.5,543.4387999999999
1520,449.4,430.9821
1521,499.0,555.1863000000003
1522,565.9,446.25600000000037
1523,459.1,439.9342
1524,390.2,435.22319999999996
1525,488.6,458.06539999999995
1526,474.5,514.6971
1527,702.5,640.2342000000001
1528,357.4,449.0910999999999
1530,567.5,454.5435999999997
1531,584.0,496.87529999999975
1532,440.9,446.6107999999997
1534,386.7,451.2564999999998
1536,705.5,661.8883000000004
1537,406.4,484.75019999999995
1538,410.3,420.3115000000002
1539,440.6,442.6707000000003
1541,509.9,504.07059999999984
1542,479.3,444.13379999999955
1543,386.5,419.1419999999999
1544,455.0,440.4027000000001
1545,493.8,430.99049999999977
1546,503.5,458.08699999999993
1549,572.8,491.4899000000003
1551,609.9,543.2536000000002
1553,565.4,563.114
1554,446.6,496.41279999999966
1555,493.6,639.5805000000004
1556,383.8,413.61870000000016
1557,472.8,448.51729999999975
1559,359.7,422.1438000000002
1561,404.8,441.7742999999997
1563,394.2,423.86629999999985
1564,408.0,421.4393999999998
1566,425.4,451.42229999999967
1568,499.5,532.9655000000002
1569,392.0,419.1273000000001
1573,360.3,432.7767000000004
1574,531.1,442.8576999999995
1575,439.0,458.0337999999998
1577,434.8,452.6451999999993
1578,401.1,423.3816999999999
1579,374.7,527.6533000000007
1581,414.3,440.2321000000001
1582,455.0,478.29469999999947
1583,464.5,482.1818999999999
1584,525.6,566.3261999999996
1587,402.8,425.4322000000003
1588,566.6,513.5041999999999
1590,365.4,416.0293999999998
1592,397.4,416.5212999999999
1593,381.0,414.62970000000007
1594,675.6,517.083
1595,740.9,612.1886999999995
1596,479.7,436.53350000000006
1597,359.8,433.18779999999975
1598,420.3,429.3166
1599,466.8,492.74019999999996
1600,433.4,433.424
1601,630.0,434.6979999999997
1602,482.0,532.9656000000008
1603,406.2,416.2816000000003
1604,602.8,444.03200000000015
1605,443.1,536.4252999999995
1606,422.7,460.2763999999997
1609,399.3,426.9861000000004
1611,423.7,438.12059999999934
1612,456.2,453.64769999999993
1613,581.2,634.2667
1616,411.6,419.0753999999999
1617,686.5,670.9042000000007
1620,418.7,442.91019999999975
1621,353.2,481.47569999999973
1622,508.7,458.47559999999976
1626,492.9,485.29920000000004
1628,448.8,482.40980000000013
1629,456.7,597.4489000000001
1631,404.8,418.28940000000017
1632,463.8,423.98339999999996
1633,590.3,416.74050000000005
1635,519.5,503.20439999999974
1636,542.8,550.1964
1637,457.4,428.3831999999999
1638,461.6,426.46290000000033
1639,439.9,435.21329999999983
1641,544.2,457.4088999999998
1642,455.4,468.1289
1643,521.5,504.3565999999999
1644,444.6,439.5032999999998
1645,804.6,778.6937999999983
1646,400.3,419.7445999999999
1647,401.3,419.7684
1649,432.5,428.8053000000002
1650,528.3,461.9598999999999
1651,542.1,525.1493999999999
1652,435.9,448.9496999999996
1654,377.4,441.18429999999955
1655,405.7,412.34070000000025
1656,433.4,429.2726999999999
1657,458.9,441.54350000000017
1658,508.7,440.0226000000003
1659,392.5,415.11960000000005
1660,513.9,467.1693000000001
1661,570.6,502.6645
1663,676.4,676.6466000000006
1664,429.1,442.4928999999996
1667,369.8,407.64600000000024
1668,422.6,421.7907999999999
1670,519.1,427.0910000000004
1671,534.2,598.1392000000003
1672,402.1,412.2464000000003
1673,442.6,506.24759999999986
1674,366.9,505.6577
1675,550.5,456.56550000000016
1676,403.4,434.9536
1677,540.9,459.00029999999975
1678,407.6,427.8139999999996
1679,446.8,444.22009999999995
1681,383.2,447.9542000000001
1682,488.0,428.39619999999996
1683,376.8,419.8847000000002
1684,635.9,430.27700000000016
1685,654.2,581.6717000000003
1686,405.7,453.0636
1687,363.4,408.2267000000001
1690,489.7,429.5892000000004
1691,373.9,449.5914999999998
1692,427.1,453.54439999999977
1693,472.6,600.5776999999996
1697,527.8,495.94269999999983
1698,385.6,422.74620000000033
1699,908.8,783.6136999999984
1701,584.7,485.53050000000025
1702,596.8,449.2924999999999
1704,676.8,538.2943000000001
1705,399.6,445.07370000000003
1708,366.0,441.75380000000007
1709,530.7,625.5099000000004
1710,672.4,697.9626000000001
1711,469.3,441.9347999999997
1712,430.5,425.6529000000001
1713,345.9,426.6454000000002
1714,624.6,484.8622000000003
1716,362.6,422.088
1718,452.6,424.28790000000004
1721,410.0,417.1373000000001
1722,533.1,472.9637000000001
1723,463.7,457.8011
1724,472.4,438.9893000000004
1725,440.3,445.3600999999996
1726,374.7,430.69889999999987
1730,432.6,431.21200000000016
1731,519.5,425.3707000000001
1734,409.5,420.6136
1735,630.1,587.1007999999998
1736,555.6,461.2954999999999
1737,586.4,593.3764000000001
1738,372.3,425.9924000000005
1739,388.2,441.0804000000002
1740,479.7,482.7342999999999
1741,487.2,524.9651
1742,660.2,496.33890000000014
1743,377.7,432.9881
1745,495.1,528.8006000000005
1746,464.4,487.4369000000002
1747,598.2,528.984600000001
1748,558.1,424.962
1749,382.1,422.31130000000024
1751,436.0,430.4764000000003
1752,440.7,416.84740000000005
1754,672.2,447.17469999999906
1757,508.1,474.7254000000004
1758,712.8,761.0179999999992
1760,423.1,418.16200000000043
1762,385.8,423.6461999999996
1763,532.5,643.3217000000003
1764,494.0,495.02949999999936
1766,350.7,419.83200000000045
1767,377.2,448.6577000000001
1768,461.0,460.1623999999994
1769,494.2,442.0588999999996
1771,758.2,766.9419999999992
1776,468.0,492.181
1777,346.8,448.71200000000016
1778,404.4,450.26959999999985
1781,337.3,418.05360000000036
1782,442.0,585.4493999999994
1784,410.3,451.9610999999998
1785,466.9,442.84230000000014
1786,525.9,429.79240000000016
1787,497.6,664.6338000000005
1788,449.2,422.6009000000002
1791,409.4,441.7562999999998
1792,632.1,483.5536999999995
1793,622.8,589.4660999999996
1794,558.8,604.8001
1796,413.4,462.72769999999986
1798,426.2,490.0373000000001
1799,544.2,497.92150000000004
1800,490.9,435.3335999999999
1801,449.6,504.8835999999998
1802,498.4,416.1304000000002
1803,565.5,515.3883999999996
1804,420.2,432.6841000000002
1806,380.3,419.27549999999985
1808,560.2,438.4570000000007
1810,413.9,422.5854999999998
1811,682.8,577.9168999999996
1813,502.7,449.4035
1814,359.3,409.05699999999996
1815,446.7,413.3839000000001
1816,412.2,459.2942000000002
1817,590.3,562.9996999999998
1818,369.6,438.1103000000002
1822,705.4,671.542600000001
1823,430.9,443.3148999999995
1824,375.4,429.3741000000002
1825,757.2,729.3108000000009
1826,429.8,445.09659999999997
1827,385.3,428.4269999999998
1828,604.6,582.3226000000001
1829,367.8,418.0761999999998
1830,496.0,567.4173999999995
1831,475.0,479.6729000000001
1833,357.0,415.77760000000023
1834,454.3,461.2759999999999
1835,553.9,489.74119999999954
1837,339.2,483.3116
1839,515.6,433.87230000000005
1840,720.5,593.5123000000004
1842,480.6,416.2818999999998
1845,387.3,491.65309999999994
1846,497.8,443.4509999999999
1847,487.5,416.3363000000001
1848,431.5,412.58459999999985
1849,498.2,545.0432999999998
1850,545.8,464.0234999999997
1851,554.0,453.69899999999984
1853,557.8,445.81199999999967
1854,584.4,542.8957999999999
1855,469.3,468.39840000000004
1857,505.2,505.0871000000001
1858,485.2,460.37949999999995
1861,448.4,440.2924999999997
1864,453.1,505.9316999999996
1865,565.8,432.12690000000015
1868,416.1,456.13430000000017
1869,513.0,530.0161
1870,479.9,465.0325999999998
1872,811.2,742.219000000001
1874,458.2,425.1897000000004
1876,615.2,658.7684000000005
1877,747.9,687.1810000000002
1881,483.8,485.68769999999984
1882,522.9,455.7166
1883,558.0,584.9755000000001
1886,677.4,483.68740000000014
1887,398.3,423.00520000000006
1888,413.2,442.1302999999997
1889,500.1,460.59910000000025
1890,393.7,446.1072000000001
1891,461.4,441.4354999999996
1892,342.9,442.39920000000023
1895,699.0,691.5368000000007
1896,416.3,426.5024999999999
1898,421.4,433.25070000000005
1902,354.5,412.43789999999973
1903,369.9,420.15389999999996
1904,408.9,443.46580000000023
1905,367.3,427.00860000000023
1906,522.5,442.5708000000003
1907,803.5,725.2681000000007
1908,591.9,506.74549999999994
1909,433.7,447.3244999999996
1910,384.0,448.6523000000003
1911,470.4,466.8515000000001
1913,420.1,452.20859999999993
1915,553.0,437.84650000000016
1916,575.1,591.4084999999999
1917,462.9,459.7686999999996
1918,414.0,435.69679999999966
1920,617.9,581.2563
1921,494.8,483.74659999999983
1922,386.9,416.1324000000002
1926,404.2,465.4165999999997
1928,396.4,434.60389999999995
1929,431.0,426.2802000000002
1930,380.7,452.4546000000002
1931,381.8,441.69449999999966
1933,455.1,420.75389999999993
1934,447.2,427.67880000000014
1936,507.8,455.0415
1937,539.6,458.0042000000002
1939,501.1,466.66339999999974
1941,426.1,456.8433999999998
1942,465.4,422.21490000000017
1943,385.7,495.8205999999998
1944,600.3,513.9849999999996
1945,706.7,571.9976000000005
1946,420.4,431.8477999999996
1947,470.5,435.9958000000004
1948,540.8,418.41639999999995
1949,451.8,424.5533000000001
1950,652.1,538.1583999999996
1951,391.7,413.29150000000016
1952,393.6,411.82660000000004
1953,463.4,510.19799999999947
1956,495.2,438.33610000000004
1957,712.6,723.144
1958,586.7,513.5655999999996
1959,478.4,581.9834999999998
1960,382.8,439.4205999999999
1961,417.3,477.9872000000002
1964,474.0,442.92569999999967
1965,609.0,567.3238999999998
1966,654.1,578.3568999999995
1967,461.4,432.69570000000004
1968,461.7,499.7074999999999
1970,410.0,424.53810000000055
1972,479.6,541.8823000000004
1973,481.8,446.41909999999984
1975,383.4,439.6259000000001
1978,450.5,537.4067999999999
1980,491.5,423.3943
1981,410.1,565.4529999999999
1983,610.5,557.3112000000002
1984,418.8,420.02099999999996
1986,461.4,561.1225999999997
1987,457.7,550.4089000000004
1989,539.3,504.39429999999953
1991,449.5,414.6926000000004
1992,476.1,447.3877999999995
1993,376.3,436.4567
1995,451.8,417.80910000000006
1996,491.1,532.4942999999998
1997,382.0,440.50889999999964
1998,451.7,471.0340000000006
1999,402.4,415.5168
2001,484.7,437.9276000000003
2002,712.0,683.1040000000004
2003,603.7,481.26270000000005
2004,373.5,423.7249000000003
2006,649.3,667.0689999999998
2008,390.4,449.3627
2009,527.3,565.9810999999992
2012,552.6,498.1229999999997
2013,490.0,434.5824000000002
2014,421.5,415.39950000000033
2015,448.2,448.4412999999999
2016,435.2,457.2645
2018,442.8,416.58360000000005
2019,407.0,467.34200000000016
2020,562.0,491.0362999999995
2021,538.2,536.6301
2022,502.2,443.0081000000005
2023,374.3,429.46880000000044
2024,506.9,522.0073
2025,411.5,422.71270000000027
2026,470.7,587.2159000000001
2028,420.3,509.74559999999957
2030,382.0,425.3936000000001
2031,446.1,474.58700000000016
2032,432.7,420.1377000000002
2033,467.6,421.5842999999999
2034,526.7,448.33360000000005
2035,435.7,425.48990000000003
2036,471.5,449.12729999999993
2037,449.0,425.2618999999997
2038,459.9,466.83299999999974
2039,426.2,480.34610000000004
2042,486.9,454.7007000000001
2043,517.8,484.8322999999996
2044,612.1,556.2160999999999
2045,357.1,418.5155000000005
2046,564.8,493.3602999999997
2047,543.7,450.74950000000024
2049,417.9,420.20529999999997
2051,489.4,444.0480999999998
2052,441.7,459.39189999999996
2053,764.4,697.5644000000008
2054,513.9,565.6931999999997
2055,540.5,508.9103
2056,415.8,431.8899
2059,367.9,419.3236999999999
2060,537.7,503.59030000000024
2061,446.0,493.12289999999956
2063,637.1,549.6542000000005
2064,416.7,437.9135999999992
2065,409.9,443.3557000000002
2066,511.6,416.2859
2067,379.9,450.03299999999996
2071,515.2,499.2754999999997
2072,426.7,437.53610000000015
2074,361.5,416.8457
2075,479.0,460.78400000000005
2076,476.4,441.6601000000001
2078,390.3,480.34680000000003
2079,627.5,612.1236
2082,435.7,448.6466
2083,459.6,512.9548000000005
2084,349.3,460.28469999999936
2085,420.1,431.4177000000002
2086,403.7,460.04120000000006
2087,379.5,416.4481000000002
2089,402.1,557.8884999999999
2092,403.6,449.89009999999996
2093,343.1,422.1314000000005
2094,506.2,418.4581
2095,365.6,418.99689999999987
2096,482.5,485.63449999999966
2097,480.7,496.55830000000026
2099,758.9,550.1150999999998
2100,413.8,414.2856000000002
2101,522.0,598.5773999999999
2102,618.9,526.5747999999996
2103,447.1,453.3863999999997
2104,475.8,438.8677999999998
2105,725.2,718.7883000000003
2107,383.0,443.5249999999995
2108,553.4,420.2386999999999
2109,489.7,445.6361000000004
2110,584.7,567.1641999999998
2112,511.5,506.09249999999975
2114,651.3,488.32359999999983
2115,652.5,622.0827
2116,451.4,441.63400000000024
2118,555.0,518.8330999999994
2120,544.1,489.34610000000015
2121,529.3,421.30539999999974
2122,661.0,498.8909999999997
2123,421.5,489.8446999999995
2125,503.6,482.1342999999999
2126,380.5,430.9557999999999
2127,475.7,433.61720000000014
2129,403.4,428.2238000000001
2132,459.5,419.42240000000027
2133,565.2,440.08049999999963
2135,381.0,443.0654999999998
2136,506.8,460.7595999999999
2137,396.6,438.5515
2138,552.6,456.7252999999999
2139,360.1,448.8112999999996
2140,458.8,456.68969999999956
2141,516.3,508.4925999999999
2143,411.6,427.1368
2144,504.9,421.02990000000005
2145,424.0,488.8640999999995
2147,343.1,431.00459999999987
2148,392.6,418.5441000000001
2149,645.2,573.5191999999996
2150,443.3,444.3362999999997
2151,362.6,419.3127000000004
2152,428.3,442.9359999999998
2153,593.7,493.3137999999998
2158,432.4,437.81479999999954
2160,386.8,437.4854999999997
2161,566.5,512.7885999999995
2162,418.0,431.5477000000001
2164,478.0,529.2810000000002
2165,630.9,609.2985000000002
2166,476.5,456.73730000000006
2168,500.4,459.6850000000001
2169,375.1,408.1147000000003
2170,454.4,447.29630000000003
2171,496.3,507.89189999999974
2172,585.3,507.06479999999937
2173,607.0,423.45069999999987
2174,486.2,552.4625000000003
2176,416.9,523.6847
2177,339.6,505.72559999999993
2178,381.9,473.9211999999992
2179,466.3,443.02210000000053
2180,427.9,403.5255
2181,444.8,487.1498999999996
2182,400.5,433.24930000000023
